Date/Time,ActivePower,WindSpeed,Power,WindDirection,Time,TimeDiff,Gust
03 01 2018 03:30,998.3845825,6.848011971,949.0116113,157.1643066,30,10,0.157073021
03 01 2018 03:40,1193.395996,7.759384155,1395.364787,152.699707,40,10,0.911372185
03 01 2018 03:50,1122.712036,7.417626858,1215.659509,152.076004,50,10,-0.341757298
03 01 2018 04:00,1214.125977,7.472226143,1243.600054,154.7837982,0,-50,0.054599285
03 01 2018 04:10,1086.307007,7.080772877,1052.768027,160.2183075,10,10,-0.391453266
03 01 2018 04:20,1060.603027,7.053721905,1040.356847,165.8153992,20,10,-0.027050972
03 01 2018 04:30,1451.713989,7.766314983,1399.150382,170.8444977,30,10,0.712593079
03 01 2018 04:40,1361.459961,7.833246231,1435.998878,173.0240936,40,10,0.066931248
03 01 2018 04:50,1490.569946,7.959300995,1506.776853,173.9763947,50,10,0.126054764
03 01 2018 05:00,1153.139038,7.283742905,1149.012424,176.7931976,0,-50,-0.67555809
03 01 2018 05:10,953.9760132,7.001252174,1016.552582,178.0930023,10,10,-0.28249073
03 01 2018 05:20,799.0856934,6.758135796,910.7282546,174.0330048,20,10,-0.243116379
03 01 2018 05:30,616.2548218,6.179992199,686.4114027,167.9960022,30,10,-0.578143597
03 01 2018 05:40,646.9244995,6.301719189,730.5901706,168.8119965,40,10,0.12172699
03 01 2018 05:50,1323.682007,7.517776966,1267.134969,184.7017975,50,10,1.216057777
03 01 2018 06:00,1568.885986,8.094202995,1584.395551,194.0092926,0,-50,0.576426029
03 01 2018 06:10,1580.902954,7.854953766,1448.061049,197.8014984,10,10,-0.239249229
03 01 2018 06:20,1495.180054,7.719468117,1373.675076,191.2086945,20,10,-0.135485649
03 01 2018 06:30,2063.868896,8.847901344,2046.438946,195.0639038,30,10,1.128433228
03 01 2018 06:40,2368.76001,9.631019592,2540.491731,198.074707,40,10,0.783118248
03 01 2018 06:50,2516.419922,9.767664909,2638.971731,191.838501,50,10,0.136645317
03 01 2018 07:00,2108.770996,9.185004234,2263.873095,190.0070038,0,-50,-0.582660675
03 01 2018 07:10,2568.111084,9.927650452,2746.29034,179.3226929,10,10,0.742646217
03 01 2018 07:20,3445.219971,12.03275967,3526.952507,175.9355011,20,10,2.105109215
03 01 2018 07:30,2994.106934,10.87308979,3225.769174,180.7583008,30,10,-1.159669876
03 01 2018 07:40,2594.937012,10.38061047,3006.931915,177.4212036,40,10,-0.492479324
03 01 2018 07:50,2326.825928,10.34302044,2987.588083,164.6313934,50,10,-0.037590027
03 01 2018 08:00,1941.463989,9.283791542,2328.307526,157.3659973,0,-50,-1.059228897
03 01 2018 08:10,1581.487061,8.263951302,1684.577838,151.1777039,10,10,-1.01984024
03 01 2018 08:20,1013.286987,7.161077023,1090.179344,144.4230042,20,10,-1.102874279
03 01 2018 08:30,375.6176147,5.502151966,469.6191644,145.3318024,30,10,-1.658925056
03 01 2018 08:40,198.1511993,4.645584106,253.4672425,155.7653046,40,10,-0.85656786
03 01 2018 08:50,87.44045258,3.847867012,100.642022,162.271698,50,10,-0.797717094
03 01 2018 09:00,189.1378021,4.553710938,233.4558636,148.0536041,0,-50,0.705843925
03 01 2018 09:10,434.4317932,5.735952854,539.5070619,136.6712036,10,10,1.182241917
03 01 2018 09:20,336.5007935,5.057969093,350.3694191,139.4640045,20,10,-0.677983761
03 01 2018 09:30,296.6101074,4.922440052,317.1718028,141.7938995,30,10,-0.135529041
03 01 2018 09:40,92.9240036,3.821350098,96.25248176,148.5747986,40,10,-1.101089954
03 01 2018 09:50,85.70230103,3.580841064,61.57702143,165.8957062,50,10,-0.240509033
03 01 2018 10:00,309.5114136,4.716145039,269.2057367,187.6051941,0,-50,1.135303974
03 01 2018 10:10,381.1726074,5.080855846,356.114453,188.4362946,10,10,0.364710808
03 01 2018 10:20,417.2662964,5.343267918,425.0226087,202.2389984,20,10,0.262412071
03 01 2018 10:30,446.343811,5.452712059,455.4989836,201.0330963,30,10,0.109444141
03 01 2018 10:40,206.6020966,4.29698801,180.2207304,191.4851074,40,10,-1.155724049
03 01 2018 10:50,251.3757019,4.736260891,273.7530825,183.4333954,50,10,0.439272881
03 01 2018 11:00,275.0136108,4.780562878,283.8646662,187.9405975,0,-50,0.044301987
03 01 2018 11:10,314.2744141,4.894141197,310.4131199,180.8480072,10,10,0.11357832
03 01 2018 11:20,238.7823029,4.487487793,219.355975,185.8578033,20,10,-0.406653404
03 01 2018 11:30,409.0264893,5.314783096,417.2631565,180.8168945,30,10,0.827295303
03 01 2018 11:40,506.4703064,5.711400986,531.9193571,186.1788025,40,10,0.396617889
03 01 2018 11:50,427.9566956,5.374886036,433.7182755,196.3742065,50,10,-0.33651495
03 01 2018 12:00,952.2675781,6.895505905,969.6346499,193.9367065,0,-50,1.520619869
03 01 2018 12:10,1019.905029,7.240921021,1128.237686,187.7236023,10,10,0.345415115
03 01 2018 12:20,1015.357971,6.709988117,890.6123118,185.273407,20,10,-0.530932903
03 01 2018 12:30,979.7229004,6.851963043,950.7168123,183.7971039,30,10,0.141974926
03 01 2018 12:40,379.4078979,5.078312874,355.4740901,185.1383972,40,10,-1.773650169
03 01 2018 12:50,841.5977783,6.521288872,814.34348,189.263504,50,10,1.442975998
03 01 2018 13:00,672.6187744,6.171179771,683.2747912,189.2765045,0,-50,-0.3501091
03 01 2018 13:10,452.0786133,5.449243069,454.5165791,190.636795,10,10,-0.721936703
03 01 2018 13:20,558.9979248,5.851128101,575.9105762,196.9326935,20,10,0.401885033
03 01 2018 13:30,331.7192993,5.094088078,359.454764,193.4658051,30,10,-0.757040024
03 01 2018 13:40,212.1006927,4.598594189,243.1654974,197.9337006,40,10,-0.495493889
03 01 2018 13:50,79.72102356,3.629702091,67.87244481,199.7156067,50,10,-0.968892097
03 01 2018 14:00,183.0128021,4.472650051,216.232972,205.3706055,0,-50,0.84294796
03 01 2018 14:10,279.1960144,4.918616772,316.2552558,204.3323059,10,10,0.445966721
03 01 2018 14:20,460.2166138,5.625835896,505.9378767,209.3771057,20,10,0.707219124
03 01 2018 14:30,647.7111206,6.316774845,736.1652234,211.6537018,30,10,0.69093895
03 01 2018 14:40,685.0780029,6.237164974,706.9630418,212.0509033,40,10,-0.079609871
03 01 2018 14:50,709.8339844,6.449378014,786.3313199,211.607605,50,10,0.212213039
03 01 2018 15:00,493.3555908,5.782717228,554.1258994,212.3511047,0,-50,-0.666660786
03 01 2018 15:10,366.0793152,5.346119881,425.803377,216.8318024,10,10,-0.436597347
03 01 2018 15:20,183.0379028,4.379333019,196.8860292,220.0410004,20,10,-0.966786861
03 01 2018 15:30,7.347679138,3.011370897,16.3742125,238.6905975,30,10,-1.367962122
03 01 2018 15:40,0,3.743307114,83.98626485,245.0682068,40,10,0.731936216
03 01 2018 15:50,12.34420013,3.24625206,28.73127208,238.0765076,50,10,-0.497055054
03 01 2018 16:00,-0.393067598,2.185888052,0,238.4102936,0,-50,-1.060364008
03 01 2018 16:10,0,2.142015934,0,234.7624054,10,10,-0.043872118
03 01 2018 16:20,0,2.501405954,0,223.3088074,20,10,0.35939002
03 01 2018 16:30,0,2.668577909,0,226.0516968,30,10,0.167171955
03 01 2018 16:40,0,3.034003019,17.18059304,221.0865021,40,10,0.36542511
03 01 2018 16:50,0,3.197354078,25.43122108,232.6795959,50,10,0.163351059
03 01 2018 17:00,0,3.907810926,110.9796039,241.9730988,0,-50,0.710456848
03 01 2018 17:10,65.98790741,3.801294088,93.00718811,221.5258942,10,10,-0.106516838
03 01 2018 17:20,157.8495026,4.43715477,208.8146524,225.1553955,20,10,0.635860682
03 01 2018 17:30,50.42205048,3.677906036,74.4575207,220.4692993,30,10,-0.759248734
03 01 2018 17:40,88.1881485,4.115369797,144.7212631,222.5281067,40,10,0.43746376
03 01 2018 17:50,242.3132935,4.987364769,332.9015993,220.7682037,50,10,0.871994972
03 01 2018 18:00,262.8019104,4.871101856,304.9535561,222.9488983,0,-50,-0.116262913
03 01 2018 18:10,584.6671143,5.921298981,598.7577677,212.7292938,10,10,1.050197124
03 01 2018 18:20,298.586792,5.030583858,343.5487361,216.0464935,20,10,-0.890715122
03 01 2018 18:30,279.7724915,4.997858047,335.4735677,206.8820038,30,10,-0.032725811
03 01 2018 18:40,823.4796143,6.434377193,780.5598676,208.842804,40,10,1.436519146
03 01 2018 18:50,883.265625,6.996636868,1014.475559,212.2098999,50,10,0.562259674
03 01 2018 19:00,1155.17395,7.625429153,1323.35127,205.5773926,0,-50,0.628792286
03 01 2018 19:10,1400.389038,8.103025436,1589.535548,198.4824066,10,10,0.477596283
03 01 2018 19:20,1205.10498,7.518618107,1267.568261,207.7772064,20,10,-0.58440733
03 01 2018 19:30,1292.051025,7.688251019,1356.847422,199.1479034,30,10,0.169632912
03 01 2018 19:40,1856.177002,8.459005356,1802.775046,192.9795074,40,10,0.770754337
03 01 2018 19:50,1928.175049,9.077300072,2193.93789,194.6878967,50,10,0.618294716
03 01 2018 20:00,1604.427002,8.439414978,1790.767706,196.0083008,0,-50,-0.637885094
03 01 2018 20:10,1599.995972,7.987431049,1522.807198,203.3475037,10,10,-0.451983929
03 01 2018 20:20,1456.094971,7.939982891,1495.816905,209.9878998,20,10,-0.047448158
03 01 2018 20:30,1386.623047,7.719861984,1373.888155,213.6096039,30,10,-0.220120907
03 01 2018 20:40,1460.360962,7.774147034,1403.435097,214.1114044,40,10,0.054285049
03 01 2018 20:50,1894.795044,8.582259178,1878.957276,210.4824066,50,10,0.808112144
03 01 2018 21:00,1760.422974,8.339191437,1729.804577,212.0424042,0,-50,-0.243067741
03 01 2018 21:10,2010.977051,9.083572388,2198.000295,214.585495,10,10,0.744380951
03 01 2018 21:20,1828.81604,8.675281525,1937.131478,211.3721008,20,10,-0.408290863
03 01 2018 21:30,1960.692993,9.150783539,2241.613462,208.8197937,30,10,0.475502014
03 01 2018 21:40,1900.447998,9.191649437,2268.199522,204.3585052,40,10,0.040865898
03 01 2018 21:50,1549.958008,8.260289192,1682.388913,201.8890991,50,10,-0.931360245
03 01 2018 22:00,1692.688965,8.48968792,1821.638384,194.9138947,0,-50,0.229398727
03 01 2018 22:10,1931.083984,8.78850174,2008.641646,194.1036072,10,10,0.29881382
03 01 2018 22:20,2060.147949,8.9564991,2115.986258,193.3457947,20,10,0.16799736
03 01 2018 22:30,2069.625,9.095618248,2205.805875,195.2973938,30,10,0.139119148
03 01 2018 22:40,2037.266968,8.725904465,1969.014282,199.5845032,40,10,-0.369713783
03 01 2018 22:50,1594.845947,8.112092018,1594.82568,197.5211029,50,10,-0.613812447
03 01 2018 23:00,994.5827026,6.856678963,952.7545786,200.4409943,0,-50,-1.255413055
03 01 2018 23:10,1137.285034,7.279873848,1147.124788,200.8896942,10,10,0.423194885
03 01 2018 23:20,1267.858032,7.534298897,1275.663238,199.7960968,20,10,0.254425049
03 01 2018 23:30,1002.463013,6.945837021,991.791762,196.680603,30,10,-0.588461876
03 01 2018 23:40,1172.348022,7.085527897,1054.959522,199.6690063,40,10,0.139690876
03 01 2018 23:50,1252.139038,7.406904221,1210.225036,197.4501953,50,10,0.321376324
04 01 2018 00:00,1121.166992,6.934106827,986.5997761,196.3952026,0,-50,-0.472797394
04 01 2018 00:10,1183.020996,7.151297092,1085.577233,194.0278931,10,10,0.217190266
04 01 2018 00:20,932.3084106,6.571721077,834.3322217,191.2942047,20,10,-0.579576015
04 01 2018 00:30,989.5076904,6.759712219,911.3914755,190.1013947,30,10,0.187991142
04 01 2018 00:40,750.5510254,6.414824963,773.0743738,185.5180969,40,10,-0.344887257
04 01 2018 00:50,825.7661743,6.523455143,815.1962332,187.6056976,50,10,0.10863018
04 01 2018 01:00,1116.487061,7.062949181,1044.579697,192.7353973,0,-50,0.539494038
04 01 2018 01:10,986.7598877,6.692947865,883.5576994,196.0746002,10,10,-0.370001316
04 01 2018 01:20,1018.14502,6.809185982,932.3551445,194.8430023,20,10,0.116238117
04 01 2018 01:30,659.1777954,6.096306801,656.9602747,192.4667969,30,10,-0.712879181
04 01 2018 01:40,729.4874268,6.142684937,673.1894828,190.7617035,40,10,0.046378136
04 01 2018 01:50,864.5026245,6.430369854,779.022258,194.5778046,50,10,0.287684917
04 01 2018 02:00,1342.239014,7.538290977,1277.729355,197.9828033,0,-50,1.107921124
04 01 2018 02:10,1279.098022,7.363255978,1188.27897,197.254303,10,10,-0.175035
04 01 2018 02:20,1351.391968,7.46066618,1237.646646,201.2154999,20,10,0.097410202
04 01 2018 02:30,1039.727051,7.031758785,1030.349722,199.337204,30,10,-0.428907394
04 01 2018 02:40,876.0166016,6.874794006,960.6072518,194.1508026,40,10,-0.156964779
04 01 2018 02:50,754.0079956,6.345135212,746.7335706,196.0812073,50,10,-0.529658794
04 01 2018 03:00,1122.334961,7.185342789,1101.653759,198.135498,0,-50,0.840207577
04 01 2018 03:10,907.7965698,6.635414124,859.9864071,199.4308014,10,10,-0.549928665
04 01 2018 03:20,1009.737,6.927267075,983.5802763,194.1383057,20,10,0.291852951
04 01 2018 03:30,1806.98999,8.333586693,1726.419178,193.2097015,30,10,1.406319618
04 01 2018 03:40,2374.843994,9.532950401,2465.780065,191.9416962,40,10,1.199363708
04 01 2018 03:50,1779.208984,8.42602253,1782.575933,189.827301,50,10,-1.106927872
04 01 2018 04:00,1334.980957,7.494080067,1254.910872,192.1376038,0,-50,-0.931942463
04 01 2018 04:10,1562.947021,8.009915352,1535.679929,192.0973053,10,10,0.515835285
04 01 2018 04:20,1562.116943,7.944521904,1498.388472,194.2440033,20,10,-0.065393448
04 01 2018 04:30,1464.977051,7.72806406,1378.329691,200.2335968,30,10,-0.216457844
04 01 2018 04:40,1312.358032,7.462277889,1238.475456,205.0283966,40,10,-0.265786171
04 01 2018 04:50,767.0369873,6.420166969,775.1153796,200.6712952,50,10,-1.04211092
04 01 2018 05:00,283.2593079,4.7484622,276.5245875,201.9185028,0,-50,-1.671704769
04 01 2018 05:10,687.1071777,6.264211178,716.8074668,208.1761017,10,10,1.515748978
04 01 2018 05:20,465.7536011,5.50088501,469.2545248,200.7915955,20,10,-0.763326168
04 01 2018 05:30,355.6220093,5.27207613,405.760119,208.0086975,30,10,-0.22880888
04 01 2018 05:40,467.8251953,5.701906204,529.0010043,217.7465057,40,10,0.429830074
04 01 2018 05:50,865.3469849,6.579235077,837.3348199,212.3013,50,10,0.877328873
04 01 2018 06:00,1512.972046,7.678398132,1351.561187,208.9172974,0,-50,1.099163055
04 01 2018 06:10,1491.698975,7.89579916,1470.901705,217.2373962,10,10,0.217401028
04 01 2018 06:20,2004.44104,8.964849472,2121.355873,221.3515015,20,10,1.069050312
04 01 2018 06:30,1581.483032,8.083142281,1577.962305,219.8023987,30,10,-0.881707191
04 01 2018 06:40,1431.620972,7.799798965,1417.519324,214.5469971,40,10,-0.283343315
04 01 2018 06:50,1523.792969,7.978303909,1517.596799,216.9134064,50,10,0.178504944
04 01 2018 07:00,1693.270996,8.155491829,1620.257833,215.3661041,0,-50,0.17718792
04 01 2018 07:10,1775.037964,8.248645782,1675.437185,211.0007935,10,10,0.093153954
04 01 2018 07:20,1875.410034,8.495847702,1825.433662,210.1282959,20,10,0.24720192
04 01 2018 07:30,1558.057983,7.96182394,1508.211169,208.8327026,30,10,-0.534023762
04 01 2018 07:40,1811.088989,8.35203743,1737.573598,204.2586975,40,10,0.39021349
04 01 2018 07:50,1686.125977,8.135239601,1608.367728,198.5278015,50,10,-0.216797829
04 01 2018 08:00,2362.262939,9.599003792,2516.478296,198.7720032,0,-50,1.463764191
04 01 2018 08:10,2000.86499,8.982050896,2132.426304,197.4006958,10,10,-0.616952896
04 01 2018 08:20,1169.964966,7.2846632,1149.461729,189.5783997,20,10,-1.697387695
04 01 2018 08:30,1309.223999,7.521474838,1269.040544,182.8565979,30,10,0.236811638
04 01 2018 08:40,759.0145264,6.215313911,699.0669586,186.8215027,40,10,-1.306160927
04 01 2018 08:50,498.1903076,5.501014233,469.2917094,195.8029938,50,10,-0.714299679
04 01 2018 09:00,332.4820862,5.106607914,362.6279759,195.1764069,0,-50,-0.394406319
04 01 2018 09:10,253.5845032,4.649808884,254.4003993,191.6334991,10,10,-0.45679903
04 01 2018 09:20,180.4122925,4.374350071,195.8669199,206.2425995,20,10,-0.275458813
04 01 2018 09:30,258.3656921,4.833168983,296.0476529,196.2194977,30,10,0.458818913
04 01 2018 09:40,133.0052948,4.907478809,313.5912843,187.0084991,40,10,0.074309826
04 01 2018 12:40,0,2.888112068,0,0,40,0,-2.019366741
04 01 2018 12:50,0,2.386636019,0,139.2751007,50,10,-0.501476049
04 01 2018 13:00,0,2.476815939,0,153.8556061,0,-50,0.09017992
04 01 2018 13:10,0,1.77384305,0,144.0395966,10,10,-0.702972889
04 01 2018 13:20,0,2.48486495,0,142.8634033,20,10,0.7110219
04 01 2018 13:30,0,2.764512062,0,133.9111023,30,10,0.279647112
04 01 2018 13:40,0,2.5070889,0,103.2738037,40,10,-0.257423162
04 01 2018 13:50,0,3.441704035,45.74272546,79.09410858,50,10,0.934615135
04 01 2018 14:00,0,2.484878063,0,106.4503021,0,-50,-0.956825972
04 01 2018 14:10,0,2.436743021,0,102.7186966,10,10,-0.048135042
04 01 2018 14:20,0,2.359375954,0,107.3701019,20,10,-0.077367067
04 01 2018 14:30,0,3.021173,16.71339969,94.58883667,30,10,0.661797047
04 01 2018 14:40,0,3.395319939,41.15246635,97.73842621,40,10,0.374146938
04 01 2018 14:50,0,3.413508892,42.91145285,101.6998978,50,10,0.018188953
04 01 2018 15:00,0,5.160031796,376.3091657,81.87310028,0,-50,1.746522903
04 01 2018 15:10,0,5.161472797,376.6813732,62.48146057,10,10,0.001441002
04 01 2018 15:20,0,5.414981842,444.8721366,61.62747955,20,10,0.253509045
04 01 2018 15:30,0,6.778621197,919.3695705,67.9675827,30,10,1.363639355
04 01 2018 15:40,0,4.436894894,208.7606108,0,40,10,-2.341726303
04 01 2018 15:50,210.7194977,5.013915062,339.4254412,50.42341995,50,10,0.577020168
04 01 2018 16:00,338.6500854,5.274309158,406.3577312,47.2641716,0,-50,0.260394096
04 01 2018 16:10,518.5518188,5.915596962,596.8819872,43.18653107,10,10,0.641287804
04 01 2018 16:20,504.067688,5.858211994,578.1937936,42.6594696,20,10,-0.057384968
04 01 2018 16:30,446.7330017,5.650877953,513.468126,52.86571121,30,10,-0.207334042
04 01 2018 16:40,705.7045288,6.349774837,748.4708008,53.7215004,40,10,0.698896885
04 01 2018 16:50,795.3168945,6.636434078,860.4009723,53.08805084,50,10,0.286659241
04 01 2018 17:00,1012.676025,7.010248184,1020.608833,52.78892899,0,-50,0.373814106
04 01 2018 17:10,1240.823975,7.559226036,1288.599129,55.33359909,10,10,0.548977852
04 01 2018 17:20,1282.074951,7.404004097,1208.758132,51.70399094,20,10,-0.155221939
04 01 2018 17:30,941.5869141,6.80051899,928.6616421,53.39633179,30,10,-0.603485107
04 01 2018 17:40,590.8366699,5.82537508,567.653659,45.68770981,40,10,-0.975143909
04 01 2018 17:50,650.5629272,6.080101967,651.3438616,45.51879883,50,10,0.254726887
04 01 2018 18:00,871.5112305,6.582440853,838.6177863,40.36516953,0,-50,0.502338886
04 01 2018 18:10,914.1212158,6.643204212,863.1557364,46.86555862,10,10,0.060763359
04 01 2018 18:20,835.84198,6.345364094,746.8192169,38.58917999,20,10,-0.297840118
04 01 2018 18:30,624.9906006,6.042553902,638.4379438,48.70145035,30,10,-0.302810192
04 01 2018 18:40,591.9558716,5.757640839,546.2595924,41.20378113,40,10,-0.284913063
04 01 2018 18:50,509.3490906,5.694249153,526.6539705,46.98265076,50,10,-0.063391685
04 01 2018 19:00,1190.81604,7.068666935,1047.201966,33.49834061,0,-50,1.374417782
04 01 2018 19:10,963.7324829,6.641551018,862.482569,33.8251915,10,10,-0.427115917
04 01 2018 19:20,980.9760742,6.690164089,882.4084228,27.36738968,20,10,0.048613071
04 01 2018 19:30,777.8479004,6.36333704,753.5623423,29.67544937,30,10,-0.326827049
04 01 2018 19:40,980.223877,6.827414036,940.1524784,40.88489151,40,10,0.464076996
04 01 2018 19:50,962.4301758,6.71631813,893.2415095,41.12696838,50,10,-0.111095905
04 01 2018 20:00,462.7698975,5.415152073,444.919796,41.6153717,0,-50,-1.301166058
04 01 2018 20:10,1139.240967,6.953413963,995.1545635,35.44075012,10,10,1.53826189
04 01 2018 20:20,1418.631958,7.42373991,1218.765432,36.21514893,20,10,0.470325947
04 01 2018 20:30,1716.139038,8.381437302,1755.404476,39.72340012,30,10,0.957697392
04 01 2018 20:40,1312.791016,7.493074894,1254.389015,46.13137817,40,10,-0.888362408
04 01 2018 20:50,1222.020996,7.380391121,1196.860929,45.09289932,50,10,-0.112683773
04 01 2018 21:00,703.7221069,6.244694233,709.6956846,42.08800888,0,-50,-1.135696888
04 01 2018 21:10,470.8012085,5.493409157,467.1059234,33.02647018,10,10,-0.751285076
04 01 2018 21:20,387.34021,5.124141216,367.0928112,30.50971031,20,10,-0.369267941
